Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
664,Tarrik Brock*,26,CHC,NL,-0.1,13,16,12,1,2,0,0,0,0,1,1,4,4,0.167,0.375,0.167,0.542,46,0.276,59,2,0,0,0,0,0,/7H8,,brockta01
665,Kyle Farnsworth,24,CHC,NL,0,46,16,14,0,1,1,0,0,0,0,0,0,6,0.071,0.071,0.143,0.214,-47,0.155,-57,2,0,0,2,0,0,1,,farnsky01
666,Nate Rolison*,23,FLA,NL,-0.3,8,16,13,0,1,0,0,0,2,0,0,1,4,0.077,0.125,0.077,0.202,-46,0.102,-71,1,0,0,0,2,0,/3H,,rolisna01
667,Mark Bellhorn#,25,OAK,AL,0,9,15,13,2,2,0,0,0,0,0,0,2,6,0.154,0.267,0.154,0.421,13,0.219,10,2,0,0,0,0,0,/H456,,bellhma01
668,Joe Crede,22,CHW,AL,0,7,15,14,2,5,1,0,0,3,0,0,0,3,0.357,0.333,0.429,0.762,90,0.324,76,6,0,0,0,1,0,/5DH,,credejo01
669,Mark DeRosa,25,ATL,NL,0.1,22,15,13,9,4,1,0,0,3,0,0,2,1,0.308,0.4,0.385,0.785,100,0.421,145,5,0,0,0,0,0,H6,,derosma01
670,Robert Machado,27,SEA,AL,0,8,15,14,2,3,0,0,1,1,0,0,1,4,0.214,0.267,0.429,0.695,77,0.298,66,6,0,0,0,0,0,/2,,macharo01
671,Doug Mientkiewicz*,26,MIN,AL,-0.1,3,15,14,0,6,0,0,0,4,0,0,0,0,0.429,0.4,0.429,0.829,108,0.363,100,6,1,0,0,1,0,/3,,mientdo01
672,Bo Porter,27,OAK,AL,0,17,15,13,3,2,0,0,1,2,0,0,2,5,0.154,0.267,0.385,0.651,66,0.286,56,5,0,0,0,0,0,9/H87,,portebo03
673,Matt Herges*,30,LAD,NL,-0.1,56,14,13,0,1,0,0,0,0,0,0,0,8,0.077,0.077,0.077,0.154,-60,0.069,-109,1,0,0,1,0,0,1,,hergema01
674,Tony McKnight,23,HOU,NL,-0.2,6,14,13,1,0,0,0,0,0,0,0,0,6,0,0,0,0,-100,0,-174,0,0,0,1,0,0,/1,,mcknito01
675,Chan Perry,27,CLE,AL,-0.3,13,14,14,1,1,0,0,0,0,0,0,0,5,0.071,0.071,0.071,0.143,-64,0.065,-100,1,1,0,0,0,0,/H9D37,,perrych01
676,Stan Spencer,30,SDP,NL,0.2,8,14,12,0,4,1,0,0,1,0,0,0,6,0.333,0.333,0.417,0.75,95,0.329,88,5,0,0,2,0,0,/1H,,spencst02
677,Rod Barajas,24,ARI,NL,0,5,13,13,1,3,0,0,1,3,0,0,0,4,0.231,0.231,0.462,0.692,66,0.289,49,6,0,0,0,0,0,/2,,barajro01
678,Toby Hall,24,TBD,AL,0,4,13,12,1,2,0,0,1,1,0,0,1,0,0.167,0.231,0.417,0.647,61,0.274,46,5,0,0,0,0,0,/2,,hallto02
679,Brooks Kieschnick*,28,CIN,NL,-0.3,14,13,12,0,0,0,0,0,0,0,0,1,5,0,0.077,0,0.077,-78,0.056,-112,0,0,0,0,0,0,H/3,,kiescbr01
680,Juan Melo#,23,SFG,NL,-0.2,11,13,13,0,1,0,0,0,1,0,0,0,5,0.077,0.077,0.077,0.154,-60,0.069,-93,1,0,0,0,0,0,/4H,,meloju01
681,Mike Metcalfe,27,LAD,NL,-0.2,4,13,12,0,1,0,0,0,0,0,0,1,2,0.083,0.154,0.083,0.237,-36,0.125,-55,1,0,0,0,0,0,/748H,,metcami01
682,José Ortiz,23,OAK,AL,-0.2,7,13,11,4,2,0,0,0,1,0,0,2,3,0.182,0.308,0.182,0.49,31,0.252,33,2,0,0,0,0,0,/HD4,,ortizjo04
683,Britt Reames,26,STL,NL,0,10,13,12,1,2,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,-15,0.227,1,2,0,0,1,0,0,/1H,,reamebr01
684,Dave Roberts*,28,CLE,AL,-0.1,19,13,10,1,2,0,0,0,0,1,1,2,2,0.2,0.333,0.2,0.533,40,0.248,37,2,0,0,1,0,0,7/H89,,roberda07
685,Yohanny Valera,23,MON,NL,-0.3,7,13,10,1,0,0,0,0,1,0,0,1,5,0,0.167,0,0.167,-53,0.123,-79,0,0,1,1,0,0,/2,,valeryo01
686,Rick Wilkins*,33,STL,NL,0,4,13,11,3,3,0,0,0,1,0,0,2,2,0.273,0.385,0.273,0.657,70,0.32,73,3,0,0,0,0,0,/2H,,wilkiri01
687,Talmadge Nunnari*,25,MON,NL,0.1,18,12,5,2,1,0,0,0,1,0,0,6,2,0.2,0.583,0.2,0.783,109,0.411,138,1,0,0,0,1,1,3/H,,nunnata01
688,Chris Pritchett*,30,PHI,NL,-0.1,5,12,11,0,1,0,0,0,0,0,0,1,3,0.091,0.167,0.091,0.258,-32,0.136,-54,1,1,0,0,0,0,/3H,,pritcch01
689,Mario Valdéz*,25,OAK,AL,-0.4,5,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-140,0,0,0,0,0,0,/3H,,valdema02
690,Chris Brock,30,PHI,NL,0.2,58,11,9,1,2,1,0,1,2,0,0,0,2,0.222,0.222,0.667,0.889,113,0.356,99,6,0,0,2,0,0,1,,brockch01
691,Eric Byrnes,24,OAK,AL,-0.1,10,11,10,5,3,0,0,0,0,2,1,0,1,0.3,0.364,0.3,0.664,75,0.309,76,3,0,1,0,0,0,/H9D7,,byrneer01
692,Brady Clark,27,CIN,NL,0.1,11,11,11,1,3,1,0,0,2,0,0,0,2,0.273,0.273,0.364,0.636,58,0.277,43,4,0,0,0,0,0,/H97,,clarkbr02
693,Iván Cruz*,32,PIT,NL,-0.3,8,11,11,0,1,0,0,0,0,0,0,0,8,0.091,0.091,0.091,0.182,-54,0.082,-90,1,1,0,0,0,0,/H3,,cruziv01
694,Gary Gaetti,41,BOS,AL,-0.3,5,11,10,0,0,0,0,0,1,0,0,0,3,0,0,0,0,-100,0,-147,0,0,0,0,1,0,/DH,,gaettga01
695,Jeff Liefer*,25,CHW,AL,-0.2,5,11,11,0,2,0,0,0,0,0,0,0,4,0.182,0.182,0.182,0.364,-8,0.165,-33,2,0,0,0,0,0,/93H,,liefeje01
696,Andrew Lorraine*,27,2TM,2LG,0,10,11,8,2,1,0,0,0,0,0,0,1,4,0.125,0.222,0.125,0.347,-7,0.283,41,1,0,0,2,0,0,1,,lorraan01
696,Andrew Lorraine*,27,CHC,NL,0,8,11,8,2,1,0,0,0,0,0,0,1,4,0.125,0.222,0.125,0.347,-7,0.283,41,1,0,0,2,0,0,/1,,lorraan01
696,Andrew Lorraine*,27,CLE,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lorraan01
697,Carlos Mendoza*,25,COL,NL,-0.4,13,11,10,0,1,0,0,0,0,0,1,1,4,0.1,0.182,0.1,0.282,-32,0.1,-65,1,0,0,0,0,0,H/7,,mendoca01
698,Damon Minor*,26,SFG,NL,0.4,10,11,9,3,4,0,0,3,6,0,0,2,1,0.444,0.545,1.444,1.99,394,0.747,378,13,0,0,0,0,0,/H3,,minorda01
699,Trey Moore*,27,MON,NL,0,8,11,8,0,1,0,0,0,0,0,0,1,2,0.125,0.222,0.125,0.347,-10,0.181,-53,1,0,0,2,0,0,/1,,mooretr01
700,Willie Morales,27,BAL,AL,0.1,3,11,11,1,3,1,0,0,0,0,0,0,3,0.273,0.273,0.364,0.636,63,0.278,51,4,0,0,0,0,0,/2,,moralwi01
701,Reggie Taylor*,23,PHI,NL,-0.3,9,11,11,1,1,0,0,0,0,1,0,0,8,0.091,0.091,0.091,0.182,-54,0.103,-91,1,0,0,0,0,0,/H8,,taylore01
702,Todd Van Poppel,28,CHC,NL,-0.1,47,11,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-199,0,0,0,2,0,0,1,,vanpoto01
703,Jamie Arnold,26,2TM,NL,0,13,10,9,0,1,1,0,0,0,0,0,0,3,0.111,0.2,0.222,0.422,8,0.2,-6,2,0,1,0,0,0,1,,arnolja01
703,Jamie Arnold,26,LAD,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,arnolja01
703,Jamie Arnold,26,CHC,NL,0,12,10,9,0,1,1,0,0,0,0,0,0,3,0.111,0.2,0.222,0.422,8,0.2,-6,2,0,1,0,0,0,1,,arnolja01
704,Hiram Bocachica,24,LAD,NL,0,8,10,10,2,3,0,0,0,0,0,0,0,2,0.3,0.3,0.3,0.6,57,0.271,47,3,0,0,0,0,0,/H4,,bocachi01
705,Tripp Cromer,32,HOU,NL,-0.2,9,10,8,2,1,0,0,0,0,0,0,1,1,0.125,0.222,0.125,0.347,-11,0.181,-43,1,0,0,1,0,0,/H546,,crometr01
706,Keith Ginter,24,HOU,NL,0,5,10,8,3,2,0,0,1,3,0,0,1,3,0.25,0.3,0.625,0.925,119,0.358,94,5,0,0,0,1,0,/H4,,ginteke01
707,Orlando Hernández,34,NYY,AL,-0.2,3,10,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,-100,0,-169,0,0,0,1,0,0,1,,hernaor01
708,Chad Mottola,28,TOR,AL,-0.1,3,10,9,1,2,0,0,0,2,0,0,0,4,0.222,0.3,0.222,0.522,34,0.257,29,2,0,1,0,0,0,/9,,mottoch01
709,Elvis Peña#,23,COL,NL,0,10,10,9,1,3,1,0,0,1,1,0,1,1,0.333,0.4,0.444,0.844,95,0.401,94,4,2,0,0,0,0,/H64,,penael01
710,Brian Powell,26,HOU,NL,0.1,9,10,9,2,2,1,0,0,0,0,0,1,4,0.222,0.3,0.333,0.633,56,0.287,45,3,0,0,0,0,0,/1,,powelbr01
711,Everett Stull,28,MIL,NL,-0.1,20,10,9,0,0,0,0,0,0,0,0,1,9,0,0.1,0,0.1,-71,0.072,-94,0,0,0,0,0,0,1,,stullev01
712,Gabe White*,28,2TM,NL,0.1,66,10,9,1,2,0,0,1,2,0,0,0,5,0.222,0.222,0.556,0.778,71,0.317,47,5,0,0,1,0,0,1,,whitega01
712,Gabe White*,28,CIN,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,whitega01
712,Gabe White*,28,COL,NL,0.1,65,10,9,1,2,0,0,1,2,0,0,0,5,0.222,0.222,0.556,0.778,71,0.317,47,5,0,0,1,0,0,1,,whitega01
713,Mark Whiten#,33,CLE,AL,0.1,6,10,7,2,2,1,0,0,1,0,0,3,2,0.286,0.5,0.429,0.929,139,0.435,152,3,0,0,0,0,0,/8H,,whitema01
714,Mike Kinkade,27,2TM,2LG,0,5,10,9,0,3,1,0,0,1,0,0,0,1,0.333,0.4,0.444,0.844,119,0.382,124,4,0,1,0,0,0,/DH39,,kinkami01
714,Mike Kinkade,27,NYM,NL,-0.1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-144,0,0,0,0,0,0,/9H,,kinkami01
714,Mike Kinkade,27,BAL,AL,0.1,3,8,7,0,3,1,0,0,1,0,0,0,0,0.429,0.5,0.571,1.071,178,0.477,188,4,0,1,0,0,0,/D3H,,kinkami01
715,Manny Aybar,28,3TM,NL,0,54,9,6,1,0,0,0,0,0,0,0,2,3,0,0.25,0,0.25,-29,0.181,-40,0,0,0,1,0,0,1,,aybarma01
715,Manny Aybar,28,COL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,aybarma01
715,Manny Aybar,28,CIN,NL,0,32,9,6,1,0,0,0,0,0,0,0,2,3,0,0.25,0,0.25,-29,0.181,-40,0,0,0,1,0,0,1,,aybarma01
715,Manny Aybar,28,FLA,NL,0,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,aybarma01
716,Charlie Greene,29,TOR,AL,-0.2,3,9,9,0,1,0,0,0,0,0,0,0,5,0.111,0.111,0.111,0.222,-44,0.101,-78,1,0,0,0,0,0,/2,,greench02
717,A.J. Hinch,26,OAK,AL,0,6,9,8,1,2,0,0,0,0,0,0,1,1,0.25,0.333,0.25,0.583,54,0.283,53,2,0,0,0,0,0,/2HD,,hincha.01
718,Rodrigo López,24,SDP,NL,-0.1,5,9,9,1,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,-41,0.1,-70,1,0,0,0,0,0,/1,,lopezro02
719,Mike Mahoney,27,CHC,NL,0.1,4,9,7,1,2,1,0,0,1,0,0,1,0,0.286,0.444,0.429,0.873,126,0.403,135,3,0,1,0,0,0,/2H,,mahonmi02
720,John McDonald,25,CLE,AL,0.2,9,9,9,0,4,0,0,0,0,0,0,0,1,0.444,0.444,0.444,0.889,126,0.403,131,4,0,0,0,0,0,/64H,,mcdonjo03
721,Keith McDonald,27,STL,NL,0.3,6,9,7,3,3,0,0,3,5,0,0,2,1,0.429,0.556,1.714,2.27,440,0.812,415,12,0,0,0,0,0,/2H,,mcdonke01
722,Joe Slusarski,33,HOU,NL,-0.1,52,9,9,1,1,0,0,0,1,0,0,0,5,0.111,0.111,0.111,0.222,-45,0.1,-85,1,0,0,0,0,0,1,,slusajo01
723,Andy Thompson,24,TOR,AL,0,2,9,6,2,1,0,0,0,1,0,0,3,2,0.167,0.444,0.167,0.611,63,0.345,89,1,0,0,0,0,0,/7,,thompan02
724,John Wasdin,27,2TM,2LG,0,15,9,8,0,2,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,16,0.226,-26,2,0,0,1,0,0,1,,wasdijo01
724,John Wasdin,27,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,wasdijo01
724,John Wasdin,27,COL,NL,0,14,9,8,0,2,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,16,0.226,-26,2,0,0,1,0,0,1,,wasdijo01
725,Shawn Wooten,27,ANA,AL,0.2,7,9,9,2,5,1,0,0,1,0,0,0,0,0.556,0.556,0.667,1.222,207,0.541,224,6,0,0,0,0,0,/23H,,wootesh01
726,Carlos Casimiro,23,BAL,AL,-0.1,2,8,8,0,1,1,0,0,3,0,0,0,2,0.125,0.125,0.25,0.375,-6,0.155,-32,2,0,0,0,0,0,/DH,,casimca01
727,Dave Coggin,23,PHI,NL,-0.1,4,8,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-183,0,0,0,1,0,0,/1,,coggida01
728,Vic Darensbourg*,29,FLA,NL,0,53,8,8,0,2,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,31,0.226,15,2,0,0,0,0,0,1,,darenvi01
729,Horacio Estrada*,24,MIL,NL,0,7,8,7,1,1,0,0,0,0,0,0,0,2,0.143,0.143,0.143,0.286,-26,0.129,-77,1,0,0,1,0,0,/1,,estraho01
730,Frank Castillo,31,TOR,AL,0,2,7,7,0,1,0,0,0,0,0,0,0,3,0.143,0.143,0.143,0.286,-28,0.129,-58,1,0,0,0,0,0,1,,castifr01
731,Frank Charles,31,HOU,NL,0,4,7,7,1,3,1,0,0,2,0,0,0,2,0.429,0.429,0.571,1,143,0.436,148,4,0,0,0,0,0,/H2,,charlfr01
732,Will Cunnane,26,SDP,NL,0,27,7,7,0,1,1,0,0,0,0,0,0,3,0.143,0.143,0.286,0.429,9,0.178,-16,2,0,0,0,0,0,1,,cunnawi01
733,Morgan Ensberg,24,HOU,NL,-0.2,4,7,7,0,2,0,0,0,0,0,0,0,1,0.286,0.286,0.286,0.571,41,0.258,25,2,0,0,0,0,0,/H5,,ensbemo01
734,Kelvim Escobar,24,TOR,AL,-0.1,2,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-146,0,0,0,0,0,0,1,,escobke01
735,Pedro Feliz,25,SFG,NL,0,8,7,7,1,2,0,0,0,0,0,0,0,1,0.286,0.286,0.286,0.571,50,0.258,39,2,0,0,0,0,0,/5H,,felizpe01
736,Chuck Finley*,37,CLE,AL,-0.1,2,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-143,0,0,0,0,0,0,1,AS,finlech01
737,Aaron Fultz*,26,SFG,NL,0,54,7,6,0,2,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,75,0.301,63,2,2,0,1,0,0,1,,fultzaa01
738,Orel Hershiser,41,LAD,NL,-0.1,10,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-141,0,0,0,0,0,0,1,,hershor01
739,Keith Johnson,29,ANA,AL,0.3,6,7,4,2,2,0,0,0,0,0,0,2,0,0.5,0.667,0.5,1.167,201,0.547,248,2,0,0,1,0,0,/3H46,,johnske04
740,Albie Lopez,28,TBD,AL,-0.1,3,7,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,-181,0,0,0,1,0,0,1,,lopezal02
741,Jeff Manto,35,COL,NL,0.4,7,7,5,2,4,2,0,1,4,0,0,2,0,0.8,0.857,1.8,2.657,490,0.971,506,9,0,0,0,0,0,/H35,,mantoje01
742,Julio Santana,27,MON,NL,-0.1,35,7,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,santaju01
743,Scott Sullivan,29,CIN,NL,0,77,7,7,0,2,0,0,0,0,0,0,0,2,0.286,0.286,0.286,0.571,44,0.258,30,2,0,0,0,0,0,1/H,,sullisc01
744,Jorge Toca,29,NYM,NL,0.1,8,7,7,1,3,1,0,0,4,0,0,0,1,0.429,0.429,0.571,1,155,0.436,159,4,0,0,0,0,0,/3H7,,tocajo01
745,Tim Unroe,29,ATL,NL,-0.1,4,7,5,0,0,0,0,0,0,0,0,1,2,0,0.167,0,0.167,-52,0.121,-92,0,0,0,1,0,0,/3H7,,unroeti01
746,Paul Abbott,32,SEA,AL,0.1,2,6,5,1,2,1,0,0,0,0,0,0,1,0.4,0.4,0.6,1,156,0.43,167,3,0,0,1,0,0,1,,abbotpa01
747,Kevin Appier,32,OAK,AL,0,2,6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-13,0.151,-35,1,0,0,0,0,0,1,,appieke01
748,Valerio De Los Santos*,27,MIL,NL,-0.1,62,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,-145,0,0,0,0,0,0,1,,delosva01
749,Cal Eldred,32,CHW,AL,0.2,2,6,4,3,1,0,0,0,0,0,0,2,1,0.25,0.5,0.25,0.75,98,0.549,229,1,0,0,0,0,0,1,,eldreca01
750,Freddy García,23,SEA,AL,0.2,2,6,3,0,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,250,0.604,454,2,0,0,3,0,0,1,,garcifr03
751,David Lamb#,25,NYM,NL,0,7,6,5,1,1,0,0,0,0,0,0,1,1,0.2,0.333,0.2,0.533,42,0.271,44,1,0,0,0,0,0,/546H,,lambda01
752,Brian Lesher,29,SEA,AL,0.3,5,6,5,1,4,1,1,0,3,1,0,1,0,0.8,0.833,1.4,2.233,468,0.926,467,7,0,0,0,0,0,/H3D,,leshebr01
753,Joe Mays#,24,MIN,AL,0.1,3,6,5,1,2,1,0,0,0,0,0,0,2,0.4,0.4,0.6,1,145,0.43,155,3,0,0,1,0,0,1,,maysjo01
754,Matt Morris,25,STL,NL,0.2,30,6,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,69,0.607,442,1,0,0,3,0,0,1/H,,morrima01
755,Mike Mussina*,31,BAL,AL,-0.1,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-137,0,0,0,0,0,0,1,CYA-6,mussimi01
756,Hideo Nomo,31,DET,AL,-0.1,3,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-137,0,0,0,0,0,0,1,,nomohi01
757,Chris Peters*,28,PIT,NL,0.1,17,6,6,1,1,0,0,0,1,0,0,0,1,0.167,0.167,0.167,0.333,-15,0.304,64,1,0,0,0,0,0,1,,peterch01
758,Luke Prokopec*,22,LAD,NL,-0.1,6,6,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-189,0,0,0,1,0,0,/1H,,prokolu01
759,Luis Saturria,23,STL,NL,-0.1,12,6,5,1,0,0,0,0,0,0,0,1,3,0,0.167,0,0.167,-53,0.121,-65,0,0,0,0,0,0,/89H,,saturlu01
760,Mac Suzuki,25,KCR,AL,0,2,6,5,1,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1,0.181,-47,1,0,0,1,0,0,1,,suzukma01
761,Jarrod Washburn*,25,ANA,AL,0.1,2,6,3,0,1,0,0,0,2,0,0,1,0,0.333,0.5,0.333,0.833,116,0.41,152,1,0,0,2,0,0,1,,washbja01
762,David Wells*,37,TOR,AL,0,2,6,6,0,1,0,0,0,0,0,0,0,2,0.167,0.167,0.167,0.333,-16,0.151,-43,1,0,0,0,0,0,1,ASCYA-3MVP-17,wellsda01
763,Marc Wilkins,29,PIT,NL,0,50,6,6,0,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,-15,0.15,-43,1,0,0,0,0,0,1,,wilkima01
764,Clemente Álvarez,32,PHI,NL,-0.1,2,5,5,1,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,2,0.18,-22,1,0,0,0,0,0,/2H,,alvarcl01
765,James Baldwin,28,CHW,AL,-0.1,2,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-210,0,0,0,1,0,0,1,AS,baldwja01
766,Kimera Bartee#,27,CIN,NL,0,11,5,4,2,0,0,0,0,0,1,0,0,2,0,0.2,0,0.2,-43,0.197,-44,0,0,1,0,0,0,/H78,,barteki01
767,Brian Boehringer#,31,SDP,NL,0,6,5,4,0,1,1,0,0,2,0,0,0,0,0.25,0.25,0.5,0.75,90,0.312,72,2,1,0,1,0,0,/1,,boehrbr01
768,Bartolo Colon,27,CLE,AL,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1,,colonba01
769,Scott Erickson,32,BAL,AL,0.1,3,5,5,2,2,1,0,0,1,0,0,0,0,0.4,0.4,0.6,1,155,0.43,155,3,0,0,0,0,0,1/H,,ericksc01
770,Rick Helling,29,TEX,AL,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1,,helliri01
771,Wes Helms,24,ATL,NL,-0.1,6,5,5,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,2,0.18,-22,1,0,0,0,0,0,/5H,,helmswe01
772,José Jiménez,26,COL,NL,0.1,72,5,4,0,2,0,0,0,1,0,0,0,2,0.5,0.5,0.5,1,132,0.451,156,2,0,0,1,0,0,1,,jimenjo01
773,Jason Johnson,26,BAL,AL,-0.1,2,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-300,0,0,0,2,0,0,1,,johnsja02
774,Rod Lindsey,24,DET,AL,0.1,11,5,3,6,1,1,0,0,0,2,1,0,1,0.333,0.5,0.667,1.167,201,0.712,431,2,0,1,1,0,0,/H879,,lindsro01
775,Ramón Martínez*,32,BOS,AL,0,2,5,5,1,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1,0.181,-21,1,0,0,0,0,0,1,,martira02
776,Eric Munson*,22,DET,AL,-0.2,3,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/3,,munsoer01
777,Jaime Navarro,33,MIL,NL,-0.1,5,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-144,0,0,0,0,0,0,/1,,navarja01
778,Andy Pettitte*,28,NYY,AL,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-141,0,0,0,0,0,0,1,CYA-4,pettian01
779,Jeremy Powell,24,MON,NL,0.2,11,5,5,1,3,1,0,0,1,0,0,0,1,0.6,0.6,0.8,1.4,246,0.61,271,4,0,0,0,0,0,1,,powelje01
780,Mark Redman*,26,MIN,AL,-0.1,2,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-212,0,0,0,1,0,0,1,ROY-6,redmama01
781,Kenny Rogers*,35,TEX,AL,0.1,3,5,4,0,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,155,0.453,181,2,0,0,1,0,0,1,GG,rogerke01
782,Mike Sirotka*,29,CHW,AL,0,2,5,4,0,0,0,0,0,0,0,0,1,2,0,0.2,0,0.2,-43,0.147,-44,0,0,0,0,0,0,1,,sirotmi01
783,Russ Springer,31,ARI,NL,0,51,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,0,0.18,-25,1,0,0,0,0,0,1,,sprinru01
784,Amaury Telemaco,26,PHI,NL,0,13,5,4,0,0,0,0,0,0,0,0,1,1,0,0.2,0,0.2,-43,0.145,-46,0,0,0,0,0,0,1,,telemam01
785,Steve Trachsel,29,TBD,AL,0.1,2,5,4,0,1,0,0,0,0,0,0,1,1,0.25,0.4,0.25,0.65,72,0.328,82,1,0,0,0,0,0,1,,trachst01
786,Rick White,31,2TM,2LG,-0.1,31,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,4,0.18,-17,1,0,0,0,0,0,1/H,,whiteri01
786,Rick White,31,TBD,AL,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,whiteri01
786,Rick White,31,NYM,NL,-0.1,24,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,4,0.18,-17,1,0,0,0,0,0,1/H,,whiteri01
787,Miguel Batista,29,2TM,2LG,0,6,5,4,0,0,0,0,0,0,0,0,1,3,0,0.2,0,0.2,-43,0.145,-52,0,0,0,0,0,0,1,,batismi01
787,Miguel Batista,29,MON,NL,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,41,0.362,100,0,0,0,0,0,0,/1,,batismi01
787,Miguel Batista,29,KCR,AL,-0.1,2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-149,0,0,0,0,0,0,1,,batismi01
788,Alan Benes,28,STL,NL,0.1,27,4,4,0,2,1,0,0,0,0,0,0,1,0.5,0.5,0.75,1.25,209,0.537,224,3,0,0,0,0,0,1,,benesal01
789,Ricky Bones,31,FLA,NL,0.1,52,4,2,1,0,0,0,0,1,0,0,1,0,0,0.25,0,0.25,-27,0.411,144,0,0,0,0,1,0,1,,bonesri01
790,Brian Cooper,25,ANA,AL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,coopebr01
791,Nelson Figueroa#,26,ARI,NL,0.1,2,4,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,67,0.301,42,1,0,0,1,0,0,/1,,figuene01
792,Ken Hill,34,ANA,AL,0,2,4,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,69,0.302,46,1,0,0,1,0,0,1,,hillke01
793,Ray Holbert,29,KCR,AL,-0.1,3,4,4,0,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,26,0.227,8,1,0,0,0,0,0,/456,,holbera01
794,Bobby Jones,28,NYM,NL,0.1,10,4,2,0,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,207,0.542,276,1,0,0,1,0,0,1,,jonesbo04
795,Byung-Hyun Kim,21,ARI,NL,0,58,4,3,0,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,-30,0.181,-26,0,0,0,0,0,0,1,,kimby01
